Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
11803,2746,50,24,127,50,150,222,180,79,1265,52.41,231.49,853.93,56.08,Type_29,Area_1,Type_5
939,2959,358,17,361,24,5143,192,207,151,1804,37.07,280.35,942.17,61.03,Type_29,Area_1,Type_5
4275,2779,110,15,85,18,2081,244,222,103,979,66.11,448.77,1031.66,29.42,Type_13,Area_3,Type_5
1580,2763,87,27,120,-60,240,247,186,50,2343,62.8,173.94,298.01,20.15,Type_30,Area_1,Type_5
13508,2843,203,27,108,34,1342,195,252,177,2676,77.78,360.78,944.68,27.46,Type_4,Area_3,Type_5
6516,2795,18,10,658,61,330,212,218,142,994,43.97,170.05,482.34,23.76,Type_11,Area_3,Type_5
1754,2941,105,20,450,-72,582,249,211,81,1860,44.47,405.91,470.74,53.14,Type_30,Area_1,Type_5
2732,2726,301,11,42,-1,1883,189,235,186,685,58.43,447.65,675.08,61.9,Type_31,Area_3,Type_5
1550,2704,61,23,30,18,120,232,186,75,2089,67.99,254.56,264.12,19.31,Type_30,Area_1,Type_5
2919,2728,165,18,134,22,450,233,243,133,677,55.36,371.11,485.98,64.54,Type_30,Area_1,Type_5
12203,2892,259,8,201,27,2215,202,245,182,1350,37.83,415.35,460.52,14.97,Type_31,Area_3,Type_5
14255,2687,317,11,60,-2,1572,191,231,179,2268,79.03,265.97,160.36,64.25,Type_17,Area_3,Type_5
14,2609,214,7,150,46,771,213,247,170,6211,42.74,158.7,714.77,10.11,Type_18,Area_1,Type_5
13663,2684,207,8,0,0,1146,215,247,168,579,66.53,335.89,413.83,18.88,Type_2,Area_3,Type_5
636,2688,120,7,30,3,2644,232,235,136,2227,56.84,401.07,396.44,48.1,Type_16,Area_1,Type_5
2369,2761,101,16,124,27,420,245,217,97,371,50.59,405.15,681.06,55.69,Type_30,Area_1,Type_5
1624,2633,68,8,42,2,979,228,225,130,1594,87.46,422.72,452.15,62.96,Type_20,Area_3,Type_5
6641,2885,76,8,335,53,720,230,226,128,1433,75.38,436.59,94.81,8.4,Type_11,Area_3,Type_5
876,2905,353,8,42,-3,4979,206,226,158,1590,39.37,152.28,940.47,54.14,Type_23,Area_1,Type_5
1503,2706,76,30,108,47,124,240,171,39,1717,31.54,276.94,626.4,65.0,Type_30,Area_1,Type_5
12292,2756,172,22,180,50,510,228,244,135,646,54.62,162.78,1187.65,62.48,Type_30,Area_1,Type_5
8659,2815,183,16,228,51,1690,222,249,154,1240,39.35,286.76,739.7,59.51,Type_13,Area_3,Type_5
13702,2623,163,13,0,0,1231,232,243,140,815,72.71,424.09,670.64,20.99,Type_2,Area_3,Type_5
7111,2757,22,13,175,21,1622,212,213,136,1237,73.22,275.07,493.71,6.65,Type_10,Area_3,Type_5
14050,2837,110,19,242,118,1947,249,215,87,573,31.16,350.33,98.26,16.31,Type_13,Area_3,Type_5
12074,2692,99,27,124,60,153,252,192,50,659,87.47,210.39,910.47,8.39,Type_30,Area_1,Type_5
8667,2815,163,6,0,0,1948,226,242,150,2446,72.42,349.44,771.38,60.67,Type_17,Area_3,Type_5
13743,2832,93,4,30,-2,1718,226,233,142,1892,69.41,230.46,553.38,38.29,Type_17,Area_3,Type_5
1445,2789,74,49,201,35,218,219,99,0,1445,82.09,420.88,97.91,38.3,Type_30,Area_1,Type_5
12154,2712,112,21,0,0,270,250,213,81,510,70.4,154.01,711.59,38.49,Type_30,Area_1,Type_5
17,2610,259,1,120,-1,607,216,239,161,6096,48.25,158.25,727.08,41.66,Type_29,Area_1,Type_5
12135,2692,86,22,0,0,210,245,198,71,573,36.84,198.02,1070.59,22.21,Type_30,Area_1,Type_5
12237,2842,152,17,216,19,750,239,238,122,417,76.31,351.81,134.17,29.25,Type_30,Area_1,Type_5
6466,2719,61,6,297,30,255,225,228,137,942,33.32,155.27,190.31,21.15,Type_11,Area_3,Type_5
1574,2779,90,28,60,-26,268,249,184,44,2292,81.77,202.6,299.46,11.88,Type_30,Area_1,Type_5
11743,2866,66,21,598,191,618,235,193,79,2403,48.45,221.85,332.3,35.37,Type_24,Area_1,Type_5
7100,2746,33,12,150,13,1605,218,214,131,1242,83.38,434.13,391.3,8.61,Type_10,Area_3,Type_5
6953,2682,73,11,0,0,1458,233,218,115,1395,56.81,209.56,542.91,24.77,Type_10,Area_3,Type_5
12124,2879,255,16,60,-6,1956,182,249,204,1425,88.44,439.27,1122.34,45.34,Type_23,Area_3,Type_5
11483,2701,123,20,134,47,1470,249,221,90,755,63.46,439.31,931.16,64.83,Type_30,Area_1,Type_5
6461,2860,178,19,108,35,1115,225,247,147,2419,45.91,429.01,353.86,30.76,Type_33,Area_3,Type_5
8614,2847,286,24,607,90,1981,146,231,221,1922,36.37,384.87,1033.88,44.95,Type_13,Area_3,Type_5
13671,2732,150,23,42,15,1396,242,232,106,1425,39.84,257.08,441.64,40.76,Type_4,Area_3,Type_5
9997,2828,74,18,150,68,1556,239,203,89,1460,83.85,151.34,355.24,13.85,Type_33,Area_3,Type_5
7400,2724,6,17,150,11,2508,197,205,142,417,44.99,381.7,562.1,59.13,Type_31,Area_3,Type_5
3320,2799,232,20,108,37,981,183,253,203,1677,76.37,383.4,486.8,14.4,Type_13,Area_3,Type_5
7406,2746,44,15,182,33,2550,222,205,114,342,43.01,171.89,651.21,26.31,Type_31,Area_3,Type_5
3449,2833,106,20,446,82,1634,249,211,81,684,65.59,345.68,1014.59,61.87,Type_13,Area_3,Type_5
8589,2810,163,5,589,47,2054,225,241,151,1862,60.78,175.72,275.62,35.54,Type_17,Area_3,Type_5
2366,2941,87,23,350,114,1172,246,195,65,430,32.62,240.46,675.0,64.8,Type_30,Area_1,Type_5
2417,2721,280,11,0,0,1602,190,241,191,1072,53.05,191.51,885.1,40.04,Type_23,Area_3,Type_5
4271,2896,173,9,272,5,1806,226,245,151,1315,68.93,418.54,328.66,15.88,Type_32,Area_3,Type_5
12793,2874,131,17,295,99,1922,245,228,105,1256,77.49,322.75,296.13,7.9,Type_13,Area_3,Type_5
6451,2771,49,9,474,37,120,224,220,129,785,80.47,202.26,293.27,52.17,Type_17,Area_3,Type_5
1558,2742,67,23,0,0,182,236,186,69,2190,54.66,252.48,606.31,52.16,Type_30,Area_1,Type_5
13684,2633,135,7,182,-6,990,231,237,138,700,60.74,373.61,1129.31,61.43,Type_2,Area_3,Type_5
14043,2736,145,12,67,6,2467,237,238,130,2215,67.61,360.4,99.97,15.02,Type_11,Area_3,Type_5
13463,2917,187,15,301,79,912,220,250,158,2295,51.67,416.72,336.32,20.55,Type_33,Area_3,Type_5
13680,2614,61,10,395,-25,807,228,220,124,738,48.91,290.32,1020.59,56.38,Type_17,Area_3,Type_5
7363,2876,337,12,589,110,2144,193,223,169,799,62.44,388.67,749.06,61.48,Type_11,Area_3,Type_5
1765,2850,99,26,443,189,451,252,193,53,1806,39.0,311.83,1094.27,10.78,Type_30,Area_1,Type_5
6779,2822,230,16,283,134,1073,195,253,192,1836,89.36,180.53,750.96,7.65,Type_4,Area_3,Type_5
1353,2821,58,18,150,-15,306,230,200,97,1471,56.32,235.49,885.89,63.97,Type_29,Area_1,Type_5
6487,2708,73,7,256,24,339,229,226,131,1074,87.03,296.9,556.36,13.07,Type_11,Area_3,Type_5
1484,2717,74,35,85,52,90,237,154,19,1599,30.35,439.02,914.33,60.55,Type_30,Area_1,Type_5
13779,2707,102,8,0,0,2363,234,230,128,541,77.44,211.27,533.56,40.77,Type_31,Area_3,Type_5
6340,2941,173,8,421,103,805,225,244,152,2245,47.18,374.0,1146.49,62.28,Type_33,Area_3,Type_5
7507,2791,69,21,228,116,1304,237,194,79,859,54.9,342.51,595.21,12.91,Type_13,Area_3,Type_5
6640,2898,212,10,426,66,759,211,250,173,1574,56.99,259.46,1123.49,29.79,Type_4,Area_3,Type_5
4467,2892,324,10,30,9,1761,194,229,175,1495,37.98,399.97,410.72,8.97,Type_23,Area_3,Type_5
6687,2817,210,18,339,116,738,203,254,181,1956,52.36,150.82,1167.44,19.25,Type_4,Area_3,Type_5
14133,2868,129,28,212,123,2105,252,211,67,674,56.01,160.46,966.77,7.47,Type_13,Area_3,Type_5
8335,2768,139,20,497,134,2657,246,229,103,2037,77.15,368.66,1107.11,30.32,Type_10,Area_3,Type_5
48,2536,99,6,234,0,659,230,232,136,5475,61.2,208.79,1028.32,9.03,Type_18,Area_1,Type_5
8671,2805,189,10,190,41,1723,221,248,160,1231,86.83,199.43,859.35,29.36,Type_13,Area_3,Type_5
8177,2553,81,12,446,50,1080,236,219,112,1456,44.16,341.91,814.31,10.39,Type_11,Area_3,Type_5
8403,2874,146,21,942,96,2407,244,232,106,1500,65.0,428.18,652.91,58.8,Type_13,Area_3,Type_5
4715,2911,151,2,242,24,1972,222,239,152,1395,60.77,245.61,915.36,15.91,Type_32,Area_3,Type_5
8435,2938,137,28,342,193,1991,249,217,76,771,87.69,212.76,342.93,17.04,Type_13,Area_3,Type_5
6477,2756,17,13,604,57,180,208,212,139,849,61.03,405.11,1055.05,28.44,Type_11,Area_3,Type_5
8819,2727,305,19,134,48,1571,164,226,201,2173,64.62,234.68,225.84,26.06,Type_10,Area_3,Type_5
37,2709,125,28,67,23,3224,253,207,61,6094,48.28,224.24,475.77,64.95,Type_30,Area_1,Type_5
2540,2803,51,6,0,0,721,223,226,138,153,76.14,424.27,1164.42,26.18,Type_30,Area_1,Type_5
1294,2732,71,33,90,61,120,235,158,28,1484,71.37,383.6,1147.29,47.73,Type_29,Area_1,Type_5
8377,2900,156,11,430,52,2508,233,241,138,2016,40.25,364.31,379.28,16.44,Type_26,Area_3,Type_5
8341,2852,118,28,212,111,2128,254,202,55,514,79.29,391.31,573.9,39.15,Type_13,Area_3,Type_5
11934,2717,72,26,124,79,134,239,179,55,1634,39.76,172.27,218.02,25.71,Type_30,Area_1,Type_5
13821,2897,331,18,698,131,2271,176,215,178,780,40.53,182.61,708.26,58.22,Type_11,Area_3,Type_5
11360,2486,73,6,60,-4,810,228,228,134,5363,65.39,370.08,898.74,29.54,Type_18,Area_1,Type_5
2715,2756,244,12,30,9,2016,195,250,192,830,30.08,278.59,732.91,46.86,Type_31,Area_3,Type_5
10,2612,59,10,247,11,636,228,219,124,6230,72.48,252.71,799.58,29.84,Type_29,Area_1,Type_5
14136,2921,260,22,837,255,2290,162,246,219,1674,48.53,439.46,451.87,23.45,Type_13,Area_3,Type_5
2923,2886,274,14,0,0,2026,183,243,199,1072,79.01,284.68,682.06,31.12,Type_19,Area_3,Type_5
6739,2878,266,16,342,46,1006,177,245,206,1812,44.29,304.36,529.72,59.82,Type_4,Area_3,Type_5
7172,2783,4,14,323,40,1774,201,212,148,1104,83.21,402.74,526.17,41.24,Type_10,Area_3,Type_5
6904,2756,131,9,0,0,1194,235,235,132,914,68.6,390.75,1085.62,32.52,Type_11,Area_3,Type_5
1362,2800,64,26,218,112,242,233,178,61,1397,42.64,386.97,193.59,28.27,Type_29,Area_1,Type_5
8877,2731,343,10,283,21,1207,200,225,163,1972,35.69,278.54,244.47,61.05,Type_11,Area_3,Type_5
7613,2728,34,9,488,99,2524,219,221,138,1531,84.11,288.85,731.43,39.49,Type_32,Area_3,Type_5
428,2673,108,22,42,9,1473,251,208,72,721,83.26,223.12,285.71,28.0,Type_30,Area_1,Type_5
2522,2790,74,10,30,-1,618,232,222,122,192,38.07,306.79,766.61,18.59,Type_30,Area_1,Type_5
1596,2802,86,31,240,-100,272,246,171,30,2474,64.7,428.12,973.1,9.87,Type_30,Area_1,Type_5
4923,2785,102,12,67,5,2248,239,225,114,1434,65.85,362.81,1040.43,50.59,Type_13,Area_3,Type_5
1365,2734,68,30,108,43,124,234,166,42,1262,73.99,264.68,1063.92,50.53,Type_29,Area_1,Type_5
11344,2588,247,4,212,-8,300,212,242,168,6186,82.3,254.88,874.86,15.55,Type_29,Area_1,Type_5
678,2684,141,17,30,-1,1107,243,233,113,2047,53.87,414.1,515.3,21.9,Type_30,Area_1,Type_5
2525,2735,103,16,30,-8,433,245,217,96,379,78.27,437.49,543.99,39.54,Type_30,Area_1,Type_5
7068,2633,171,10,0,0,1173,227,245,149,752,59.85,279.95,505.45,25.0,Type_2,Area_3,Type_5
1241,2786,53,29,335,107,350,221,163,56,2001,82.12,258.37,784.72,57.38,Type_29,Area_1,Type_5
2304,2800,114,15,240,13,541,244,224,106,277,47.61,442.74,294.14,50.01,Type_30,Area_1,Type_5
3352,2785,114,26,120,30,832,254,203,60,1381,55.49,403.01,691.24,29.96,Type_13,Area_3,Type_5
1813,2693,78,29,67,25,95,242,174,40,1524,45.9,199.14,808.39,7.48,Type_30,Area_1,Type_5
2116,2794,100,16,342,162,360,245,216,96,600,39.13,349.03,746.18,15.48,Type_30,Area_1,Type_5
6962,2679,16,14,67,4,1530,208,211,138,1339,53.98,335.08,167.38,22.37,Type_10,Area_3,Type_5
6961,2681,15,14,42,4,1517,207,210,138,1348,61.88,417.68,271.57,54.26,Type_10,Area_3,Type_5
1743,2887,96,28,450,241,469,251,187,44,1872,76.16,230.57,1193.11,11.84,Type_30,Area_1,Type_5
2468,2719,288,10,60,14,1617,193,239,186,1006,32.37,317.7,979.69,16.32,Type_23,Area_3,Type_5
11784,2784,89,31,90,0,190,248,172,28,1440,73.69,279.28,765.87,34.71,Type_29,Area_1,Type_5
1717,2797,86,28,255,136,277,247,182,46,1950,33.47,327.74,638.15,25.43,Type_30,Area_1,Type_5
2771,2816,162,21,309,-6,660,235,240,125,510,34.57,256.27,786.58,21.23,Type_30,Area_1,Type_5
8872,2742,9,7,30,3,1120,212,225,151,2197,38.04,272.71,900.17,7.42,Type_17,Area_3,Type_5
1428,2803,74,46,175,141,190,224,111,0,1379,87.11,166.39,1148.38,52.22,Type_30,Area_1,Type_5
6703,2892,39,3,277,60,859,220,232,149,1536,52.74,256.08,213.55,23.69,Type_11,Area_3,Type_5
2714,2740,281,8,30,4,1952,199,241,182,774,52.3,291.49,344.71,18.4,Type_31,Area_3,Type_5
7377,2882,334,12,598,116,2173,192,224,171,782,61.64,410.31,765.48,32.92,Type_11,Area_3,Type_5
6493,2783,33,8,592,49,240,219,222,139,902,54.65,176.33,637.38,48.48,Type_11,Area_3,Type_5
4211,2893,220,8,60,8,1637,211,248,173,1557,36.33,176.43,1059.86,48.47,Type_32,Area_3,Type_5
6661,2858,197,25,537,162,808,204,252,169,1740,64.34,256.41,1077.07,36.94,Type_4,Area_3,Type_5
7847,2555,52,8,120,12,1532,225,223,133,1570,79.93,394.36,1132.06,46.73,Type_2,Area_3,Type_5
8579,2840,139,15,210,89,2010,241,234,118,865,50.67,417.52,396.41,62.93,Type_13,Area_3,Type_5
7298,2842,313,12,560,85,2012,189,231,182,918,59.25,343.28,853.07,36.42,Type_11,Area_3,Type_5
5087,2892,143,15,256,79,2106,240,235,120,1106,76.12,384.9,306.34,25.72,Type_32,Area_3,Type_5
6633,2895,192,24,604,196,713,210,250,162,1687,69.95,375.32,367.11,54.09,Type_4,Area_3,Type_5
6504,2867,169,18,210,84,992,231,244,138,3019,30.6,321.31,438.77,25.58,Type_4,Area_3,Type_5
6792,2784,232,23,192,93,1047,176,253,207,1834,48.21,226.06,622.61,54.65,Type_4,Area_3,Type_5
12395,2820,111,29,175,74,849,254,195,47,1307,79.65,164.63,449.97,38.32,Type_13,Area_3,Type_5
8702,2795,90,6,0,0,1884,229,231,136,2362,79.7,374.05,676.85,6.79,Type_17,Area_3,Type_5
7863,2553,331,10,67,6,1605,197,228,170,1663,30.55,421.12,278.27,34.83,Type_2,Area_3,Type_5
1888,2744,288,3,95,6,228,211,239,166,1187,44.8,264.34,204.24,55.95,Type_30,Area_1,Type_5
2326,2690,88,21,67,23,212,246,201,74,589,87.3,182.2,207.25,45.32,Type_30,Area_1,Type_5
10031,2805,83,18,95,40,1716,242,206,88,1624,30.32,310.34,167.8,49.46,Type_33,Area_3,Type_5
8654,2796,212,9,437,39,1909,213,249,172,2014,65.03,260.14,254.05,5.6,Type_17,Area_3,Type_5
3230,2821,239,20,170,59,1025,178,252,207,1678,43.34,229.94,745.27,32.03,Type_13,Area_3,Type_5
9,2617,45,9,240,56,666,223,221,133,6244,66.07,407.4,258.13,43.97,Type_29,Area_1,Type_5
413,2685,128,23,95,31,1440,251,218,81,722,87.04,423.37,531.49,19.72,Type_30,Area_1,Type_5
14849,2682,163,18,242,47,3197,234,242,131,1838,65.63,180.39,948.39,55.99,Type_13,Area_3,Type_5
6673,2836,178,22,446,137,765,224,246,143,1855,44.78,229.71,775.88,17.73,Type_4,Area_3,Type_5
12186,2794,69,8,0,0,646,229,224,128,170,72.85,431.43,624.46,10.76,Type_30,Area_1,Type_5
12283,2807,268,17,30,9,2281,173,244,209,886,42.84,319.85,560.28,35.17,Type_31,Area_3,Type_5
2470,2819,275,17,60,30,1905,172,242,208,1182,62.58,342.45,524.34,35.9,Type_23,Area_3,Type_5
11942,2570,28,7,192,51,800,218,225,143,1307,37.74,363.97,982.7,11.56,Type_11,Area_3,Type_5
6810,2773,219,28,170,82,1073,176,252,199,1805,48.99,234.29,241.15,33.41,Type_4,Area_3,Type_5
6735,2775,194,23,234,76,832,210,251,164,2030,39.66,372.76,1189.02,56.24,Type_4,Area_3,Type_5
7570,2779,95,34,153,107,1376,250,168,17,920,32.26,291.9,1165.1,17.01,Type_13,Area_3,Type_5
13483,2744,34,10,511,28,60,219,218,134,722,67.0,178.21,788.68,37.03,Type_17,Area_3,Type_5
8561,2818,133,12,636,43,2117,239,234,124,1804,40.23,443.37,1119.71,9.71,Type_17,Area_3,Type_5
8562,2891,302,23,713,190,2100,151,223,209,1816,83.85,447.99,959.07,20.9,Type_13,Area_3,Type_5
1203,2774,45,22,342,106,365,220,188,92,2229,31.33,437.64,878.47,6.68,Type_29,Area_1,Type_5
2117,2784,105,21,313,152,330,250,210,79,618,56.42,214.74,913.21,42.99,Type_30,Area_1,Type_5
2373,2838,262,13,60,15,1879,189,246,196,1350,71.55,426.57,281.48,19.66,Type_23,Area_3,Type_5
14106,2889,105,28,277,148,2063,253,192,46,571,47.8,255.37,709.07,17.44,Type_13,Area_3,Type_5
7635,2729,11,10,513,51,2504,210,221,147,1593,70.04,446.04,503.1,22.4,Type_32,Area_3,Type_5
14038,2586,41,10,492,22,1355,221,219,132,1639,54.54,428.39,636.82,41.62,Type_11,Area_3,Type_5
6407,2713,32,8,201,14,127,219,224,141,816,49.74,330.74,300.8,10.52,Type_11,Area_3,Type_5
11810,2787,59,23,216,96,228,230,184,75,1342,36.32,361.92,1192.62,62.22,Type_29,Area_1,Type_5
1879,2701,72,31,95,53,108,237,163,34,1254,47.85,361.05,598.81,26.95,Type_30,Area_1,Type_5
12541,2838,195,9,216,81,2254,219,248,163,633,34.72,236.2,1063.39,44.85,Type_33,Area_3,Type_5
14665,2784,59,15,30,10,1860,230,207,106,1761,38.23,165.48,125.17,35.42,Type_33,Area_3,Type_5
7136,2788,63,14,362,76,1842,232,210,107,981,74.31,164.4,1000.7,31.42,Type_11,Area_3,Type_5
920,2929,302,16,85,14,4858,172,230,198,1899,38.41,267.17,711.7,42.72,Type_29,Area_1,Type_5
1658,2848,84,35,190,-51,300,243,157,12,2195,48.33,422.49,242.95,50.49,Type_30,Area_1,Type_5
8367,2949,99,22,309,204,2037,250,204,71,666,56.84,282.15,919.1,16.87,Type_13,Area_3,Type_5
2395,2705,273,9,30,3,1513,197,243,185,1077,83.41,350.92,114.79,38.48,Type_23,Area_3,Type_5
7182,2820,326,19,371,83,1844,169,215,184,1003,54.57,387.9,1091.09,42.87,Type_10,Area_3,Type_5
13484,2708,73,6,170,19,212,228,228,134,918,35.62,253.51,800.93,41.4,Type_11,Area_3,Type_5
1611,2849,95,32,240,89,330,250,173,25,2605,82.8,323.44,1089.9,49.58,Type_30,Area_1,Type_5
1452,2722,53,32,42,3,108,218,153,45,1398,67.07,204.83,526.26,6.15,Type_30,Area_1,Type_5
2171,2751,103,22,240,119,270,250,206,73,595,71.18,284.03,1173.14,60.45,Type_30,Area_1,Type_5
13778,2713,76,6,0,0,2370,228,229,136,524,64.13,343.9,884.86,56.54,Type_31,Area_3,Type_5
7171,2810,25,14,85,10,1684,213,210,131,1678,58.98,184.4,606.22,45.09,Type_17,Area_3,Type_5
2354,2713,239,13,90,18,1500,196,251,191,1142,82.42,266.54,328.9,10.86,Type_23,Area_3,Type_5
11357,2498,48,7,85,7,876,223,225,137,5394,36.63,343.12,973.7,28.15,Type_18,Area_1,Type_5
11740,2861,64,21,589,187,612,234,192,81,2416,47.56,349.29,547.47,33.32,Type_24,Area_1,Type_5
11471,2778,131,14,361,124,1651,242,231,115,960,33.52,417.9,759.03,35.87,Type_30,Area_1,Type_5
2387,2828,82,7,170,41,750,230,228,130,67,52.27,301.66,945.16,41.0,Type_29,Area_1,Type_5
11927,2860,86,24,484,207,495,247,191,59,1719,30.25,161.05,808.95,41.44,Type_30,Area_1,Type_5
2386,2831,80,4,192,4,780,225,232,142,60,64.93,354.52,138.02,22.63,Type_29,Area_1,Type_5
1249,2702,75,18,95,30,120,239,202,87,1691,85.25,279.6,1198.53,33.82,Type_29,Area_1,Type_5
6991,2621,123,13,379,-18,792,241,230,115,671,86.81,261.49,825.73,48.67,Type_2,Area_3,Type_5
40,2686,354,12,0,0,3167,200,219,157,6155,56.41,250.04,174.53,59.3,Type_30,Area_1,Type_5
11641,2921,255,9,85,7,4766,199,246,186,1842,89.17,320.37,641.92,32.13,Type_29,Area_1,Type_5
393,2717,108,16,201,79,1500,246,220,98,794,52.32,418.19,220.04,5.69,Type_30,Area_1,Type_5
1273,2771,60,29,210,96,240,228,167,52,1717,76.79,335.05,535.44,21.84,Type_29,Area_1,Type_5
13668,2707,114,16,30,8,1441,246,222,99,1383,47.09,416.85,609.5,51.46,Type_4,Area_3,Type_5
1716,2871,94,26,376,230,391,250,191,53,1958,89.69,189.36,582.65,58.91,Type_30,Area_1,Type_5
1524,2725,81,27,162,81,182,244,180,47,1945,36.09,297.99,1102.89,52.43,Type_30,Area_1,Type_5
1171,2741,64,11,342,67,362,230,217,118,2363,67.02,246.11,1024.39,22.53,Type_29,Area_1,Type_5
2075,2764,87,23,270,132,270,246,196,67,726,82.77,194.59,96.06,61.07,Type_30,Area_1,Type_5
2795,2809,181,22,301,88,630,221,248,148,566,56.22,181.91,1128.32,9.73,Type_30,Area_1,Type_5
7180,2830,48,6,60,-4,1742,222,227,140,1852,60.09,404.08,495.54,47.13,Type_17,Area_3,Type_5
2419,2734,269,13,0,0,1650,185,244,199,1092,31.86,434.51,302.38,31.34,Type_23,Area_3,Type_5
7090,2762,320,15,190,49,1664,179,224,184,1154,35.15,306.84,879.14,63.48,Type_11,Area_3,Type_5
1735,2718,85,19,134,62,150,244,203,81,1896,37.84,361.87,813.55,16.57,Type_30,Area_1,Type_5
12137,2877,233,9,42,-4,1998,205,249,181,1423,75.77,204.14,1176.63,15.52,Type_23,Area_3,Type_5
949,2937,325,4,30,1,4774,210,235,163,2084,82.43,177.87,764.01,7.34,Type_23,Area_1,Type_5
3351,2900,140,8,182,57,600,233,238,137,1168,42.89,305.24,209.64,38.17,Type_13,Area_3,Type_5
8156,2816,113,18,190,97,1999,248,218,91,531,40.88,171.81,133.57,62.31,Type_13,Area_3,Type_5
8733,2827,192,18,324,100,1682,216,251,163,2221,45.12,290.63,978.81,49.75,Type_4,Area_3,Type_5
11759,2793,57,26,324,114,342,227,175,64,1911,84.58,345.01,759.66,63.95,Type_29,Area_1,Type_5
12282,2743,154,21,268,37,553,239,237,117,571,89.39,307.98,993.24,62.47,Type_30,Area_1,Type_5
900,2925,205,5,175,12,5090,217,244,164,1664,35.13,440.49,845.84,58.67,Type_29,Area_1,Type_5
1389,2826,71,25,300,135,309,238,184,63,1422,88.19,214.47,537.1,8.2,Type_30,Area_1,Type_5
1186,2720,54,10,180,57,210,226,218,125,2147,86.23,327.32,336.22,53.59,Type_29,Area_1,Type_5
8763,2784,264,23,182,45,1608,157,244,222,2312,61.39,265.36,1122.23,21.0,Type_13,Area_3,Type_5
64,2507,40,7,153,10,930,221,224,138,5221,51.41,304.16,439.35,15.73,Type_18,Area_1,Type_5
4267,2826,343,6,42,-1,1431,208,231,161,1150,68.89,283.49,1041.1,42.5,Type_23,Area_3,Type_5
13646,2759,135,7,0,0,1207,231,237,138,942,66.77,204.18,1148.18,43.72,Type_11,Area_3,Type_5
2658,2858,177,10,192,29,810,225,246,153,384,81.02,153.94,1175.51,20.48,Type_30,Area_1,Type_5
1261,2729,69,30,150,54,175,236,168,42,1682,46.14,171.97,338.19,8.54,Type_29,Area_1,Type_5
2490,2761,116,14,0,0,514,244,226,107,277,52.52,283.32,229.0,48.71,Type_30,Area_1,Type_5
8546,2839,127,22,633,61,2155,250,220,87,1779,60.82,406.96,572.01,59.89,Type_13,Area_3,Type_5
14120,2839,111,31,170,95,2167,254,189,36,524,31.89,209.13,1195.08,63.54,Type_13,Area_3,Type_5
1269,2799,52,29,300,127,323,220,164,59,1812,66.0,253.55,1047.14,50.59,Type_29,Area_1,Type_5
7314,2679,40,7,0,0,2315,221,224,139,649,51.75,234.74,937.3,41.3,Type_31,Area_3,Type_5
8424,2861,168,12,940,83,2373,230,245,145,1530,30.69,437.49,570.8,36.18,Type_17,Area_3,Type_5
8534,2859,286,20,787,158,2160,162,235,212,1749,77.24,326.41,320.32,52.05,Type_13,Area_3,Type_5
13859,2870,352,16,408,198,1127,189,210,157,671,61.46,330.88,316.3,47.72,Type_32,Area_3,Type_5
5124,2827,144,18,120,24,2255,242,234,114,1181,59.14,383.74,1019.53,43.6,Type_13,Area_3,Type_5
1459,2878,82,44,150,48,323,234,124,0,1575,42.94,164.45,171.49,25.95,Type_30,Area_1,Type_5
2611,2766,229,11,150,30,1936,204,250,182,924,80.36,294.05,345.35,26.59,Type_31,Area_3,Type_5
1200,2717,62,11,134,46,153,230,216,118,2064,37.81,328.35,527.66,56.62,Type_29,Area_1,Type_5
12454,2791,110,27,134,36,792,254,198,52,1374,79.01,285.19,423.75,47.2,Type_13,Area_3,Type_5
14138,2669,125,15,212,35,2352,244,228,108,2356,33.63,364.81,227.31,10.11,Type_4,Area_3,Type_5
14680,2833,78,15,242,61,1824,238,211,99,1875,82.35,371.54,248.72,33.0,Type_33,Area_3,Type_5
1847,2849,100,20,277,82,484,248,209,80,1291,37.29,310.2,760.01,17.35,Type_30,Area_1,Type_5
7389,2882,317,15,636,116,2192,178,225,186,793,47.18,204.84,290.33,20.69,Type_11,Area_3,Type_5
6940,2610,110,14,510,33,649,243,224,107,618,48.6,326.1,567.42,6.14,Type_2,Area_3,Type_5
1866,2720,57,25,124,3,134,228,180,71,1290,86.24,152.26,215.81,12.68,Type_30,Area_1,Type_5
2541,2802,54,7,0,0,693,224,225,136,162,69.51,297.24,605.19,58.68,Type_30,Area_1,Type_5
429,2654,71,11,0,0,1413,233,218,115,664,51.05,156.7,369.89,29.76,Type_30,Area_1,Type_5
11998,2771,59,15,256,137,258,230,207,105,886,48.44,422.75,312.57,46.17,Type_30,Area_1,Type_5
15,2503,157,4,67,4,674,224,240,151,5600,40.91,381.22,1048.0,31.5,Type_18,Area_1,Type_5
14156,2872,157,16,242,121,2010,236,241,130,805,79.95,379.39,824.37,45.16,Type_13,Area_3,Type_5
3231,2848,244,16,258,77,990,186,251,201,1788,61.15,230.29,405.26,43.52,Type_13,Area_3,Type_5
